"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"232","Astoria Centrum Apartment","Budapest, Rákóczi út 14, 1072 Hungary","","F3W7+48 Budapest, Hungary","","","https://www.google.com/maps/place/Astoria+Centrum+Apartment/@47.4953226,19.0589814,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc42cc917dd1:0x7e7ff53e96fec386!5m2!4m1!1i2!8m2!3d47.4953226!4d19.0633588?hl=en",
"231","Klauzál Café & Restaurant - magyar étterem, goulash, traditional hungarian dishes","Budapest, Klauzál u. 23, 1072 Hungary","klauzalcafe.hu","F3X8+CF Budapest, Hungary","4.4","869","https://www.google.com/maps/place/Klauz%C3%A1l+Caf%C3%A9+%26+Restaurant+-+magyar+%C3%A9tterem,+goulash,+traditional+hungarian+dishes/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc67d713bb15:0x590374b5412d36f6!5m2!4m1!1i2!8m2!3d47.498548!4d19.0662079?hl=en",
"230","Retox Party Hostel","Budapest, Ó u. 41, 1066 Hungary","budapestpartyhostels.com","G345+3W Budapest, Hungary","4.3","590","https://www.google.com/maps/place/Retox+Party+Hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6c54c26557:0x87733dc71f6c265e!5m2!4m1!1i2!8m2!3d47.5051799!4d19.0597836?hl=en",
"229","El Mexicano Oktogon","Budapest, Teréz krt. 9, 1067 Hungary","facebook.com","G337+QV Budapest, Hungary","4.6","107","https://www.google.com/maps/place/El+Mexicano+Oktogon/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dd67e7896453:0x263317346f6b3347!5m2!4m1!1i2!8m2!3d47.5044875!4d19.0647077?hl=en",
"228","Hostel One Basilica","Budapest, Bajcsy-Zsilinszky út 3, 1065 Hungary","hostelone.com","F3X4+83 Budapest, Hungary","4.6","244","https://www.google.com/maps/place/Hostel+One+Basilica/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc41d6124905:0x829bebafe5115262!5m2!4m1!1i2!8m2!3d47.498361!4d19.0551369?hl=en",
"227","Vitae Hostel","Budapest, Erzsébet krt. 50, 1073 Hungary","vitaehostel.com","G328+WJ Budapest, Hungary","4.5","366","https://www.google.com/maps/place/Vitae+Hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6f3868bea9:0x5d410068b74b97c8!5m2!4m1!1i2!8m2!3d47.5023057!4d19.0665179?hl=en",
"226","Ho-Bi Room And Apartment","Budapest, Andrássy út 37, 1061 Hungary","","G336+CF Budapest, Hungary","4.6","45","https://www.google.com/maps/place/Ho-Bi+Room+And+Apartment/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6c191a13f7:0x7fb81bc47eca50ca!5m2!4m1!1i2!8m2!3d47.5035567!4d19.0612374?hl=en",
"225","Grandio Party Hostel","Budapest, Nagy Diófa u. 8, 1072 Hungary","grandio.insta-hostel.com","F3W8+Q4 Budapest, Hungary","4.2","659","https://www.google.com/maps/place/Grandio+Party+Hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc67f98453ad:0xf7f589162154c7e0!5m2!4m1!1i2!8m2!3d47.4969444!4d19.0652778?hl=en",
"224","Great Synagogue Apartment","Budapest, Dohány u. 1b, 1074 Hungary","","F3W6+55 Budapest, Hungary","4.8","4","https://www.google.com/maps/place/Great+Synagogue+Apartment/@47.4953997,19.0561092,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc42f96b347f:0x48eacf82be0572bc!5m2!4m1!1i2!8m2!3d47.4953997!4d19.0604866?hl=en",
"223","The Hive Party Hostel","Budapest, Dob u. 19, 1074 Hungary","m.facebook.com","F3X6+6F Budapest, Hungary","4.2","897","https://www.google.com/maps/place/The+Hive+Party+Hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc69d1d7df59:0x1816c0f298371b35!5m2!4m1!1i2!8m2!3d47.49802!4d19.0611425?hl=en",
"222","Nemes Apartments","Budapest, Kazinczy u. 7, 1075 Hungary","eurorentals.info","F3W7+MG Budapest, Hungary","4.3","21","https://www.google.com/maps/place/Nemes+Apartments/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc42a8ba3d4d:0xd652c8c40959dc51!5m2!4m1!1i2!8m2!3d47.4967328!4d19.0638274?hl=en",
"221","Operett Apartment","1065 Budapest, 28 Nagymező utca fsz 13, 1065 Hungary","","G335+GQ Budapest, Hungary","4.3","3","https://www.google.com/maps/place/Operett+Apartment/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dd5e0a62a03f:0xfa1bdb861873b321!5m2!4m1!1i2!8m2!3d47.5038672!4d19.059437?hl=en",
"220","DND Apartments","Budapest, Kun u. 4, 1081 Hungary","dndapartments.hu","F3VJ+XG Budapest, Hungary","3.9","108","https://www.google.com/maps/place/DND+Apartments/@47.4949943,19.0768828,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc8ad91b0831:0x8893112bdd160917!5m2!4m1!1i2!8m2!3d47.4949943!4d19.0812602?hl=en",
"219","BpR Corbie Downtown Apartment","Budapest, Holló u. 15, 1075 Hungary","","F3X5+MV Budapest, Hungary","4.0","1","https://www.google.com/maps/place/BpR+Corbie+Downtown+Apartment/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc698db8feb1:0x185a07039233e550!5m2!4m1!1i2!8m2!3d47.4991543!4d19.0596308?hl=en",
"218","Cat & Co. Guesthouse and Apartement","Budapest, Akácfa u. 4, 1072 Hungary","","F3W9+XH Budapest, Hungary","4.9","12","https://www.google.com/maps/place/Cat+%26+Co.+Guesthouse+and+Apartement/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc670adf3d1f:0x589a4901786dfff2!5m2!4m1!1i2!8m2!3d47.4973799!4d19.0689767?hl=en",
"217","Bobby Rooms","Budapest, Kiss József u. 2a, 1081 Hungary","","F3XF+2M Budapest, Hungary","4.9","16","https://www.google.com/maps/place/Bobby+Rooms/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc60df0cc52d:0xcbc5c7e09a6bd5c6!5m2!4m1!1i2!8m2!3d47.4976051!4d19.0742031?hl=en",
"216","Downtown Oasis Apartment/Hostel","Budapest, Károly krt. 24, 1052 Hungary","","F3W5+95 Budapest, Hungary","4.4","155","https://www.google.com/maps/place/Downtown+Oasis+Apartment%2FHostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc4230fbedfb:0x7556fd60d38cef3!5m2!4m1!1i2!8m2!3d47.4959222!4d19.0579501?hl=en",
"215","Basilica Friends Apartement","Budapest, Károly krt. 25, 1075 Hungary","","F3X4+28 Budapest, Hungary","4.5","54","https://www.google.com/maps/place/Basilica+Friends+Apartement/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc41c2c2721b:0x87ac5f220241cfd0!5m2!4m1!1i2!8m2!3d47.497603!4d19.055778?hl=en",
"214","Broadway Apartments Budapest","Budapest, Ó u. 24-26, 1066 Hungary","broadwayapartments.hu","G335+M6 Budapest, Hungary","4.0","155","https://www.google.com/maps/place/Broadway+Apartments+Budapest/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6c8c2e8f2f:0xc83189333368c61e!5m2!4m1!1i2!8m2!3d47.5042194!4d19.058067?hl=en",
"213","Lillybeth City Center Apartment A","Budapest, Erzsébet krt. 28, 1073 Hungary","lillybeth.bookingturbo.com","G329+4F Budapest, Hungary","","","https://www.google.com/maps/place/Lillybeth+City+Center+Apartment+A/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dda1803df82d:0x45efac1db3a14b0e!5m2!4m1!1i2!8m2!3d47.5002613!4d19.0687253?hl=en",
"212","Gabriel Apartment","Budapest, Bajcsy-Zsilinszky út 31, 1065 Hungary","","G334+P4 Budapest, Hungary","4.3","17","https://www.google.com/maps/place/Gabriel+Apartment/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6cb3adeeff:0xe36cd148ee78c49d!5m2!4m1!1i2!8m2!3d47.5043169!4d19.0553154?hl=en",
"211","Fifth hostel","Budapest, Rákóczi út 38, 1072 Hungary","hostelworld.com","F3W9+PC Budapest, Hungary","4.7","106","https://www.google.com/maps/place/Fifth+hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc67774fec7f:0xba9e4e1e7f7983ff!5m2!4m1!1i2!8m2!3d47.49676!4d19.068539?hl=en",
"210","R&R Dembinszky","Budapest, Dembinszky u. 6, 1071 Hungary","","G33G+WC Budapest, Hungary","4.9","18","https://www.google.com/maps/place/R%26R+Dembinszky/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc64b4faaa9f:0x2f0809af907fba4d!5m2!4m1!1i2!8m2!3d47.504872!4d19.0761?hl=en",
"209","Wombat's The City Hostel Budapest","Budapest, Király u. 20, 1061 Hungary","wombats-hostels.com","F3X5+M6 Budapest, Hungary","4.2","1,604","https://www.google.com/maps/place/Wombat's+The+City+Hostel+Budapest/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6a186c24d9:0x5d602f684749e02e!5m2!4m1!1i2!8m2!3d47.4991667!4d19.0580556?hl=en",
"208","Apartment Ginkgo","Budapest, Ó u. 2-4, 1066 Hungary","eurorentals.info","G334+29 Budapest, Hungary","4.4","17","https://www.google.com/maps/place/Apartment+Ginkgo/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6b6821d745:0x1c0d2f371bfeb7f6!5m2!4m1!1i2!8m2!3d47.5025599!4d19.0559132?hl=en",
"207","Gracia Apartment House","Budapest, Klauzál tér 8, 1072 Hungary","eurorentals.info","F3X7+QX Budapest, Hungary","4.6","31","https://www.google.com/maps/place/Gracia+Apartment+House/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc688bb463e3:0x1b09d3fbcfde6940!5m2!4m1!1i2!8m2!3d47.4994502!4d19.0649532?hl=en",
"206","Penthouse Privates Hostel","Budapest, Király u. 56, 1068 Hungary","insta-hostel.com","G337+2F Budapest, Hungary","4.5","82","https://www.google.com/maps/place/Penthouse+Privates+Hostel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6ecf6c80b1:0xeffc72652613f15c!5m2!4m1!1i2!8m2!3d47.5026201!4d19.0636789?hl=en",
"205","Budapest Luxury Flats","Budapest 12, Kiss József u. 1, 1081 Hungary","","F3XF+3G Budapest, Hungary","","","https://www.google.com/maps/place/Budapest+Luxury+Flats/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc60d8723c75:0xe747278b840d9289!5m2!4m1!1i2!8m2!3d47.4977281!4d19.0737728?hl=en",
"204","Innercity","Budapest, Holló u. 3-9, 1075 Hungary","innercityapartments.net","F3X6+97 Budapest, Hungary","4.6","74","https://www.google.com/maps/place/Innercity/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc69c4365f67:0x19cea572cbd4a663!5m2!4m1!1i2!8m2!3d47.4984981!4d19.0606295?hl=en",
"203","Lidi Guesthouse","Budapest, Bajcsy-Zsilinszky út 3. 4, 1065 Hungary","","F3X4+83 Budapest, Hungary","4.8","17","https://www.google.com/maps/place/Lidi+Guesthouse/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc41d6124905:0x7d31123065da053c!5m2!4m1!1i2!8m2!3d47.498361!4d19.0551369?hl=en",
"202","Delta Motel","28/b Szövetség utca B épület földszint 7, 1074 Hungary","","G32F+J4 Budapest, Hungary","4.7","67","https://www.google.com/maps/place/Delta+Motel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc643853352b:0xd7750af33246916e!5m2!4m1!1i2!8m2!3d47.5015861!4d19.0727966?hl=en",
"201","LonLon","Budapest, Bajcsy-Zsilinszky út 21. félemelet 3., 1065 Hungary","","G334+24 Budapest, Hungary","4.2","26","https://www.google.com/maps/place/LonLon/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6b43ff8305:0x52bbf523b513d2!5m2!4m1!1i2!8m2!3d47.5026003!4d19.0552631?hl=en",
"200","Secret Garden Apartments","Budapest, Dohány u. 16, 1074 Hungary","","F3W6+5R Budapest, Hungary","4.0","1","https://www.google.com/maps/place/Secret+Garden+Apartments/@47.4954933,19.0576439,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741ddfcea55db5f:0x5318ea9fd824df68!5m2!4m1!1i2!8m2!3d47.4954933!4d19.0620213?hl=en",
"199","Zoom Apartments Budapest","Budapest, Bajcsy-Zsilinszky út 5, 1065 Hungary","","F3X4+C4 Budapest, Hungary","4.5","32","https://www.google.com/maps/place/Zoom+Apartments+Budapest/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6a7918d0ef:0xe96962d6b89083ad!5m2!4m1!1i2!8m2!3d47.498572!4d19.0553412?hl=en",
"198","Karoly Corner Residences","Budapest, Károly krt. 3/a, 1075 Hungary","","F3W5+4V Budapest, Hungary","4.7","113","https://www.google.com/maps/place/Karoly+Corner+Residences/@47.4952543,19.055293,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc42550163c1:0xda84207ca48c7f4e!5m2!4m1!1i2!8m2!3d47.4952543!4d19.0596704?hl=en",
"197","City Center Designer Apartment at Blaha","Budapest, Rákóczi út 52, 1074 Hungary","","F3XC+2J Budapest, Hungary","5.0","1","https://www.google.com/maps/place/City+Center+Designer+Apartment+at+Blaha/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dda9418a2567:0x5512d9af3a8a566d!5m2!4m1!1i2!8m2!3d47.4976199!4d19.0715662?hl=en",
"196","Dream Homes Family Apartments RAVEN 1","Budapest, Holló utca 3-9 A. I. em. 110., 1075 Hungary","dreamhomesbudapest.com","F3X6+97 Budapest, Hungary","4.7","30","https://www.google.com/maps/place/Dream+Homes+Family+Apartments+RAVEN+1/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc69c5b901b3:0x7c7b4559f7e5d569!5m2!4m1!1i2!8m2!3d47.4984981!4d19.0606295?hl=en",
"195","Upartments Budapest","Budapest, Király u. 58, 1068 Hungary","upartments.hu","G337+3G Budapest, Hungary","4.5","31","https://www.google.com/maps/place/Upartments+Budapest/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6ec57fa773:0x3dc20fa6f0b13af0!5m2!4m1!1i2!8m2!3d47.5026704!4d19.0638401?hl=en",
"194","Fine Luxury Apartments","Budapest, Kertész u. 20, 1073 Hungary","","F3X9+R4 Budapest, Hungary","4.5","30","https://www.google.com/maps/place/Fine+Luxury+Apartments/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc663a4cd5eb:0x9a4b26e522bb9ef2!5m2!4m1!1i2!8m2!3d47.4995828!4d19.0678072?hl=en",
"193","Luxury Suites Astoria","Budapest, 1052 Hungary","","F3V5+QV Budapest, Hungary","4.3","12","https://www.google.com/maps/place/Luxury+Suites+Astoria/@47.4944512,19.0553199,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc4308a6f923:0xbe0358dfcfddc55b!5m2!4m1!1i2!8m2!3d47.4944512!4d19.0596973?hl=en",
"192","Marco Polo Ho (s) tel","Budapest, Nyár u. 6, 1072 Hungary","","F3W8+QG Budapest, Hungary","3.9","688","https://www.google.com/maps/place/Marco+Polo+Ho+(s)+tel/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc67f39897ff:0xc6bf4e671bf2b77e!5m2!4m1!1i2!8m2!3d47.4969408!4d19.0663067?hl=en",
"191","Sissy Boutique Residence","Budapest, Erzsébet krt. 24, 1073 Hungary","sissyresidence.com","F3X9+WG Budapest, Hungary","4.1","172","https://www.google.com/maps/place/Sissy+Boutique+Residence/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6641b7e741:0xfb311f274daa9dc8!5m2!4m1!1i2!8m2!3d47.499798!4d19.068862?hl=en",
"190","Ivory Boutique Apartments","Budapest, Bajcsy-Zsilinszky út 25, 1065 Hungary","eurorentals.info","G334+84 Budapest, Hungary","4.2","90","https://www.google.com/maps/place/Ivory+Boutique+Apartments/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6b59dae651:0x4489cab9d1947216!5m2!4m1!1i2!8m2!3d47.503281!4d19.055284?hl=en",
"189","Hotel: Central Design Home Budapest","Budapest, Semmelweis u. 14, 1052 Hungary","eurorentals.info","F3W4+5Q Budapest, Hungary","4.9","14","https://www.google.com/maps/place/Hotel:+Central+Design+Home+Budapest/@47.4954071,19.052587,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc43d25542d1:0x108722ad224573a8!5m2!4m1!1i2!8m2!3d47.4954071!4d19.0569644?hl=en",
"188","Opera Residence","Budapest, Ó u. 24-26, 1066 Hungary","operaresidence.hu","G335+P7 Budapest, Hungary","4.1","286","https://www.google.com/maps/place/Opera+Residence/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741e8132daf214d:0xc97d6875c2ea711c!5m2!4m1!1i2!8m2!3d47.5042663!4d19.0581785?hl=en",
"187","Colours Apartments Budapest","Budapest, Kazinczy u. 9, 1072 Hungary","coloursapartments.weebly.com","F3W7+QF Budapest, Hungary","4.6","86","https://www.google.com/maps/place/Colours+Apartments+Budapest/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc6804391bfd:0x30c23251a2beca57!5m2!4m1!1i2!8m2!3d47.4969637!4d19.0636688?hl=en",
"186","Budapest City Central","Budapest, Károly krt. 3/a, 1075 Hungary","centralbudapesthotels.com","F3W5+3R Budapest, Hungary","4.4","117","https://www.google.com/maps/place/Budapest+City+Central/@47.4952093,19.0551477,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc4254e9da63:0x67cfb6d402b3fc13!5m2!4m1!1i2!8m2!3d47.4952093!4d19.0595251?hl=en",
"185","New York Café","Budapest, Erzsébet krt. 9-11, 1073 Hungary","newyorkcafe.hu","F3XC+F5 Budapest, Hungary","4.2","15,011","https://www.google.com/maps/place/New+York+Caf%C3%A9/@47.4995209,19.064541,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc66e2a0e799:0x3b24d300deeee120!5m2!4m1!1i2!8m2!3d47.4987259!4d19.0704556?hl=en",
"184","LOFT Astoria","Budapest, Múzeum krt. 1b, 1053 Hungary","astoriabudapest.com","F3V5+HW Budapest, Hungary","4.3","181","https://www.google.com/maps/place/LOFT+Astoria/@47.493878,19.0554446,16z/data=!4m12!1m3!2m2!1shotels+near+Budapest,+Hungary!6e3!3m7!1s0x4741dc430d5e4ce9:0xf012df84e0445cdc!5m2!4m1!1i2!8m2!3d47.493878!4d19.059822?hl=en",
